user,tweet_id,datetime,url,possible_sensitive,text
1265509027032768512,1508005236916502533,1648371440,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ https://t.co/cOYA3mlwKk #
141700480,1508000749833588737,1648370370,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/aWsp9wtW0t
2430139982,1507998355858804744,1648369799,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/3uZsxBtFM3
14728999,1507947186528534529,1648357600,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/BYKOuWp3br 
India is the world's largest democracy. And a nuclear power... Just saying."
889202334890381312,1507914337175842818,1648349768,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/kqLlR8F4su
1350744095979925505,1507901496892997641,1648346706,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,#US brands #India’s response to #Ukraine war ‘unsatisfactory’ https://t.co/kmT6MCRMsq
2310624396,1507899734597513216,1648346286,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/CBaYX54Uwh
886553068585721856,1507894193339125761,1648344965,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"India says 🖕

https://t.co/eage4kzopT"
1444812823410843650,1507872825092161538,1648339871,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/Qc5pKtYKA8
2610813431,1507854059859898369,1648335397,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ https://t.co/Gr5pP8pURN
1321513535441113088,1507851380446273536,1648334758,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/7OhmPmP1J2
1232411562968788992,1507849284309422087,1648334258,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News.  Said before , many comic strips coming from USA !😆 https://t.co/mG425KGABm"
903394670935293953,1507848119983116296,1648333980,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"All DC is nuys

US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/MAmxcGHTOU"
25924647,1507828360763826178,1648329269,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ https://t.co/87RcDLoL9F #
43403044,1507827930436562947,1648329167,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/JxSziA8fR2
43403044,1507827411555332097,1648329043,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/JxSziAqp5a
40601552,1507818448662917121,1648326906,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ https://t.co/3xybQudpmc #
